"mir_data...1."	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"124"	"mmu-miR-124-5p,mmu-mir-124-2"	33.7809383531608	-7.88877867966301	1.91878323305537	-4.11134438938229	3.93361949066688e-05	0.000199457647114991
"125"	"mmu-miR-124-3p,mmu-mir-124-2"	20.3489354146982	-5.77491721316478	2.03686332819129	-2.83520113167968	0.00457968430022446	0.0163127597801384
"126"	"mmu-miR-124-5p,mmu-mir-124-3"	33.7809383531608	-7.88877867966301	1.91878323305537	-4.11134438938229	3.93361949066688e-05	0.000199457647114991
"127"	"mmu-miR-124-3p,mmu-mir-124-3"	20.3489354146982	-5.77491721316478	2.03686332819129	-2.83520113167968	0.00457968430022446	0.0163127597801384
"128"	"mmu-miR-1247-5p,mmu-mir-1247"	0.615972431708217	-1.03212782431004	4.92221505562696	-0.209687673668409	0.83391144665355	NA
"129"	"mmu-miR-1247-3p,mmu-mir-1247"	3.76260356051198	-3.23825971718902	3.46195323180662	-0.935385171422185	0.349589836056658	0.532414202616323
"130"	"mmu-miR-1249-5p,mmu-mir-1249"	0	NA	NA	NA	NA	NA
"131"	"mmu-miR-1249-3p,mmu-mir-1249"	2.34201787152995	-1.73914119494419	4.13578939456682	-0.420510095903069	0.674112855641142	NA
"132"	"mmu-miR-124b-3p,mmu-mir-124b"	8.55564949603329	0.617528382296978	2.07911760738614	0.297014647032562	0.766455326751605	0.896451142007983
"133"	"mmu-miR-1251-5p,mmu-mir-1251"	0.356052021714293	2.47513540863943	4.95879484499395	0.499140514179196	0.617680397746893	NA
"134"	"mmu-miR-1251-3p,mmu-mir-1251"	0	NA	NA	NA	NA	NA
"135"	"mmu-miR-1258-5p,mmu-mir-1258"	0	NA	NA	NA	NA	NA
"136"	"mmu-miR-1258-3p,mmu-mir-1258"	2.7131220007149	-1.1290917096252	3.83896382302195	-0.294113662351838	0.768671051315749	NA
"137"	"mmu-miR-125a-5p,mmu-mir-125a"	802.894695890017	0.645021584733939	0.596777849062988	1.0808403591834	0.279768132163193	0.475915099179085
"138"	"mmu-miR-125a-3p,mmu-mir-125a"	41.2728160884374	1.4206735893791	1.1039075898528	1.28694974329195	0.198111805641664	0.360279275238638
