"mir_data...1."	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"103"	"mmu-miR-122-5p-122"	630.171500638863	4.50528465376267	1.1237216658146	4.00925317257875	6.09110842153576e-05	0.0345365847501078
"104"	"mmu-miR-12200-3p-12200"	0	NA	NA	NA	NA	NA
"105"	"mmu-miR-12200-5p-12200"	0	NA	NA	NA	NA	NA
"106"	"mmu-miR-12201-3p-12201"	0	NA	NA	NA	NA	NA
"107"	"mmu-miR-12201-5p-12201"	0	NA	NA	NA	NA	NA
"108"	"mmu-miR-12202-3p-12202"	0	NA	NA	NA	NA	NA
"109"	"mmu-miR-12202-5p-12202"	0.111352557556879	0.168147964440418	4.96246735517905	0.0338839436928348	0.972969696913304	0.986271477582791
"110"	"mmu-miR-12203-3p-12203"	0	NA	NA	NA	NA	NA
"111"	"mmu-miR-12203-5p-12203"	0	NA	NA	NA	NA	NA
"112"	"mmu-miR-12204-5p-12204"	0	NA	NA	NA	NA	NA
"113"	"mmu-miR-12205-3p-12205"	0	NA	NA	NA	NA	NA
"114"	"mmu-miR-12205-5p-12205"	0	NA	NA	NA	NA	NA
"115"	"mmu-miR-12206-5p-12206"	0	NA	NA	NA	NA	NA
"116"	"mmu-miR-1224-3p-1224"	0	NA	NA	NA	NA	NA
"117"	"mmu-miR-1224-5p-1224"	0.548094857133135	1.43444396358929	4.97012504664287	0.28861325421947	0.772877351548413	0.986271477582791
"118"	"mmu-miR-122b-3p-122b"	0	NA	NA	NA	NA	NA
"119"	"mmu-miR-122b-5p-122b"	0	NA	NA	NA	NA	NA
"120"	"mmu-miR-1231-3p-1231"	0.577671185703131	0.92334950289572	4.85554749087962	0.190163829028567	0.849180754145722	0.986271477582791
"121"	"mmu-miR-1231-5p-1231"	1.36937955586876	0.823195625771476	4.22061863091415	0.195041461396662	0.845360489363199	0.986271477582791
"122"	"mmu-miR-124-3p-125"	2.57436627604596	5.35328449803449	3.58952044675589	1.49136481528407	0.135865740437122	0.986271477582791
"123"	"mmu-miR-124-3p-126"	2.57436627604596	5.35328449803449	3.58952044675589	1.49136481528407	0.135865740437122	0.986271477582791
"124"	"mmu-miR-124-3p-127"	2.57436627604596	5.35328449803449	3.58952044675589	1.49136481528407	0.135865740437122	0.986271477582791
"125"	"mmu-miR-124-5p-125"	0.444569852509731	2.70711751901549	4.96246977030578	0.545518188385595	0.585397174610062	0.986271477582791
"126"	"mmu-miR-124-5p-126"	0.444569852509731	2.70711751901549	4.96246977030578	0.545518188385595	0.585397174610062	0.986271477582791
"127"	"mmu-miR-124-5p-127"	0.444569852509731	2.70711751901549	4.96246977030578	0.545518188385595	0.585397174610062	0.986271477582791
"128"	"mmu-miR-1247-3p-1247"	0.354966070589372	2.74597824566962	4.97181754646348	0.552308732170365	0.580736848921262	0.986271477582791
"129"	"mmu-miR-1247-5p-1247"	0	NA	NA	NA	NA	NA
"130"	"mmu-miR-1249-3p-1249"	1.53121683991437	2.50319828755523	4.37048883341698	0.572750184925687	0.566813852563738	0.986271477582791
"131"	"mmu-miR-1249-5p-1249"	0	NA	NA	NA	NA	NA
"132"	"mmu-miR-124b-3p-124b"	4.9536386325928	-0.116188138025482	2.21056334740865	-0.0525604200222013	0.958082153601026	0.986271477582791
"133"	"mmu-miR-1251-3p-1251"	0	NA	NA	NA	NA	NA
"134"	"mmu-miR-1251-5p-1251"	0.637698639053494	1.42758574319482	4.88771103453969	0.292076543213498	0.770228100906212	0.986271477582791
"135"	"mmu-miR-1258-3p-1258"	0.770799972246893	-0.292355562338464	4.83707568655803	-0.0604405598099083	0.95180475562967	0.986271477582791
"136"	"mmu-miR-1258-5p-1258"	0	NA	NA	NA	NA	NA
"137"	"mmu-miR-125a-3p-125a"	16.1201380031237	0.507102125909498	1.66652945799398	0.304286325979441	0.760909761844547	0.986271477582791
"138"	"mmu-miR-125a-5p-125a"	3175.50988817	-0.711279900864387	0.855363072806505	-0.831553200596595	0.405661187333786	0.986271477582791
"139"	"mmu-miR-125b-1-3p-125b-1"	202.878827110759	0.25364743871622	1.14628801187482	0.221277232326076	0.824876576576997	0.986271477582791
"140"	"mmu-miR-125b-2-3p-125b-2"	433.091985611103	-0.4261764793143	0.805288503760403	-0.529222107759158	0.596651382192158	0.986271477582791
"141"	"mmu-miR-125b-5p-125b-1"	2512.35203402882	-0.921005394160897	0.785936104038155	-1.17185785133009	0.241254131564844	0.986271477582791
"142"	"mmu-miR-125b-5p-125b-2"	2466.33763286133	-0.925573089244938	0.785815172436124	-1.17785087602158	0.238856061989596	0.986271477582791
"143"	"mmu-miR-1264-3p-1264"	0	NA	NA	NA	NA	NA
"144"	"mmu-miR-1264-5p-1264"	0	NA	NA	NA	NA	NA
"145"	"mmu-miR-126a-3p-126a"	937.325489856914	-1.94957990941125	0.801501961594759	-2.43240815722041	0.0149987948179737	0.986271477582791
"146"	"mmu-miR-126a-5p-126a"	9.12409915170088	-0.960525397266719	2.22058002398212	-0.432556083047271	0.665337300332013	0.986271477582791
"147"	"mmu-miR-126b-3p-126b"	0	NA	NA	NA	NA	NA
"148"	"mmu-miR-126b-5p-126b"	0	NA	NA	NA	NA	NA
"149"	"mmu-miR-127-3p-127"	207.555616792894	2.43793380170884	0.872193635090937	2.7951749515515	0.00518716355276488	0.986271477582791
"150"	"mmu-miR-127-5p-127"	20.2282235133592	2.15019503769692	1.32548328260195	1.62219702497947	0.104761168505136	0.986271477582791
"151"	"mmu-miR-1271-3p-1271"	0	NA	NA	NA	NA	NA
"152"	"mmu-miR-1271-5p-1271"	0	NA	NA	NA	NA	NA
"153"	"mmu-miR-128-1-5p-129"	0.668115345341275	-1.30077838718141	4.9043606523343	-0.265228942035958	0.790833100528008	0.986271477582791
"154"	"mmu-miR-128-2-5p-130"	0	NA	NA	NA	NA	NA
"155"	"mmu-miR-128-3p-129"	674.538227871508	0.349715688066952	1.00260822146953	0.348805924964759	0.727235014980954	0.986271477582791
"156"	"mmu-miR-128-3p-130"	321.853977335154	0.428443869999984	1.00725726502033	0.425356941944059	0.670576489608338	0.986271477582791
"157"	"mmu-miR-129-1-3p-130"	1.13359359576974	1.9627180469953	4.52355348701373	0.433888546389447	0.664369377422302	0.986271477582791
"158"	"mmu-miR-129-2-3p-131"	2.12979642353623	4.24912991038756	4.24617404026379	1.00069612552282	0.316973741125451	0.986271477582791
"159"	"mmu-miR-129-5p-130"	63.8504512369575	1.28422812584706	1.22055732821835	1.05216534787567	0.292723694809639	0.986271477582791
"160"	"mmu-miR-129-5p-131"	63.8504512369575	1.28422812584706	1.22055732821835	1.05216534787567	0.292723694809639	0.986271477582791
"161"	"mmu-miR-1291-1291"	4.41506779308555	-1.0932759635219	2.40696810169676	-0.454212900765575	0.649675598568901	0.986271477582791
"162"	"mmu-miR-1298-3p-1298"	0.354966070589372	2.74597824566962	4.97181754646348	0.552308732170365	0.580736848921262	0.986271477582791
"163"	"mmu-miR-1298-5p-1298"	3.70880024953349	2.51451600118896	2.82171843372378	0.891129310117096	0.372859802345242	0.986271477582791
"164"	"mmu-miR-129b-3p-129b"	0	NA	NA	NA	NA	NA
"165"	"mmu-miR-129b-5p-129b"	0	NA	NA	NA	NA	NA
"166"	"mmu-miR-1306-3p-1306"	17.3395862369451	-0.797058017978206	1.5167863161777	-0.525491303209267	0.599241697447978	0.986271477582791
"167"	"mmu-miR-1306-5p-1306"	1.28931850081003	1.12606525925462	4.72076978578689	0.238534245547185	0.811466757644758	0.986271477582791
"168"	"mmu-miR-130a-3p-130a"	22.5112625965009	-1.2267964776766	1.33205205214361	-0.920982386313184	0.357059623058945	0.986271477582791
"169"	"mmu-miR-130a-5p-130a"	0.334057672670637	-0.72532279534793	4.91785093720619	-0.14748775524294	0.882747043938581	0.986271477582791
"170"	"mmu-miR-130b-3p-130b"	0.667274967623489	0.895023827627591	4.90680488625151	0.182404609185782	0.855265208879192	0.986271477582791
"171"	"mmu-miR-130b-5p-130b"	7.23034984175817	-0.280732985555348	1.91191824766522	-0.146833153508615	0.883263715575855	0.986271477582791
"172"	"mmu-miR-130c-130c"	0	NA	NA	NA	NA	NA
"173"	"mmu-miR-132-3p-132"	64.4356811865615	-0.171305539117391	1.05665809161715	-0.162120122371105	0.871211260451697	0.986271477582791
"174"	"mmu-miR-132-5p-132"	38.8702292745823	-0.887681426420939	1.12171196685117	-0.791363070604304	0.428732153483433	0.986271477582791
"175"	"mmu-miR-133a-3p-133a-1"	46.3158533756985	-1.53331023687849	4.7679005157005	-0.321590232814079	0.747763144171244	0.986271477582791
"176"	"mmu-miR-133a-3p-133a-2"	46.3158533756985	-1.53331023687849	4.7679005157005	-0.321590232814079	0.747763144171244	0.986271477582791
"177"	"mmu-miR-133a-5p-133a-1"	1.00217301801191	-1.64034882099324	4.89941753578198	-0.334804863846213	0.737772291245959	0.986271477582791
"178"	"mmu-miR-133a-5p-133a-2"	1.00217301801191	-1.64034882099324	4.89941753578198	-0.334804863846213	0.737772291245959	0.986271477582791
"179"	"mmu-miR-133b-3p-133b"	6.50026513413646	-1.38759960358589	2.51860374630293	-0.550940022074834	0.58167479072628	0.986271477582791
"180"	"mmu-miR-133b-5p-133b"	0	NA	NA	NA	NA	NA
"181"	"mmu-miR-133c-133c"	0	NA	NA	NA	NA	NA
"182"	"mmu-miR-134-3p-134"	0	NA	NA	NA	NA	NA
"183"	"mmu-miR-134-5p-134"	29.0012980548488	2.38246376685046	1.19951271458263	1.98619300811616	0.047011896924447	0.986271477582791
"184"	"mmu-miR-135a-1-3p-135a-1"	0.889139705019461	3.26757655762241	4.93009287770068	0.662781947253367	0.507470217222122	0.986271477582791
"185"	"mmu-miR-135a-2-3p-135a-2"	2.11317746042735	0.801537739460355	3.85133404281465	0.208119506267125	0.835135656817182	0.986271477582791
"186"	"mmu-miR-135a-5p-135a-1"	3.45651880584974	2.1404017507136	2.67564345441762	0.799957762376632	0.423735269345639	0.986271477582791
"187"	"mmu-miR-135a-5p-135a-2"	3.45651880584974	2.1404017507136	2.67564345441762	0.799957762376632	0.423735269345639	0.986271477582791
"188"	"mmu-miR-135b-3p-135b"	1.38674983566387	0.235543952860178	4.15019893348115	0.0567548584141257	0.954740473706089	0.986271477582791
"189"	"mmu-miR-135b-5p-135b"	12.2343310120798	-1.09970329148068	1.58405300749455	-0.694233896389647	0.487535538546448	0.986271477582791
"190"	"mmu-miR-136-3p-136"	6.89813382251874	1.10950179955382	1.9189860886277	0.578170840387511	0.563148783535074	0.986271477582791
"191"	"mmu-miR-136-5p-136"	2.64306166004759	3.30825549191032	3.18866113683285	1.03750613500319	0.299500038025338	0.986271477582791
"192"	"mmu-miR-137-3p-137"	0.354966070589372	2.74597824566962	4.97181754646348	0.552308732170365	0.580736848921262	0.986271477582791
"193"	"mmu-miR-137-5p-137"	0	NA	NA	NA	NA	NA
"194"	"mmu-miR-138-1-3p-139"	0	NA	NA	NA	NA	NA
"195"	"mmu-miR-138-2-3p-140"	0.193128786543763	0.12927669899834	4.97181796484662	0.0260018970751534	0.979255825316574	0.986271477582791
"196"	"mmu-miR-138-5p-139"	1.28760332688188	1.76753114291562	4.67087984160524	0.378415031611726	0.705122303368182	0.986271477582791
"197"	"mmu-miR-138-5p-140"	1.06489821176812	3.66181906597038	4.92094190181827	0.744129709114702	0.456798007429918	0.986271477582791
"198"	"mmu-miR-139-3p-139"	0.497610130644405	-1.54932042644009	4.85910694412729	-0.318848801694435	0.749841169719401	0.986271477582791
"199"	"mmu-miR-139-5p-139"	51.0205937500923	-0.356513954848749	1.04033828064413	-0.342690412803048	0.731831375954908	0.986271477582791
"200"	"mmu-miR-140-3p-140"	191807.206222732	-0.197085678173284	0.78842328699497	-0.249974450811144	0.802607106810733	0.986271477582791
"201"	"mmu-miR-140-5p-140"	2484.45879990387	0.136276357898831	0.794833874343312	0.171452629659779	0.863867874889672	0.986271477582791
"202"	"mmu-miR-141-3p-141"	10.4206846904568	0.938401968240713	1.6383058767098	0.572788013264838	0.566788236107633	0.986271477582791
"203"	"mmu-miR-141-5p-141"	0.55592241006661	1.43765719388844	4.98570298065106	0.288355964939713	0.773074271638799	0.986271477582791
"204"	"mmu-miR-142a-3p-142a"	7.06245782122513	-0.581262302420739	2.24496473678446	-0.258918232833047	0.795698330002926	0.986271477582791
"205"	"mmu-miR-142a-5p-142a"	32.8268336631153	1.35924073087843	1.22257522570068	1.11178494566616	0.26623062613275	0.986271477582791
"206"	"mmu-miR-142b-142b"	0	NA	NA	NA	NA	NA
"207"	"mmu-miR-143-3p-143"	2760.03361447942	-0.0772608616094476	0.808648988646882	-0.0955431376210941	0.923883428086888	0.986271477582791
"208"	"mmu-miR-143-5p-143"	4.86312563596948	-0.917472102589822	2.54957739027726	-0.359852619531604	0.718957350727804	0.986271477582791
"209"	"mmu-miR-144-3p-144"	3.45550182087947	-1.50137612022189	2.85947425388004	-0.525053204512912	0.599546205457411	0.986271477582791
"210"	"mmu-miR-144-5p-144"	6.05420684270048	-0.162333666555728	2.10462223428336	-0.077131973572922	0.938518557525224	0.986271477582791
"211"	"mmu-miR-145a-3p-145a"	8.18112891857839	-2.48974895604348	2.14341219808469	-1.16158196648702	0.245405310756892	0.986271477582791
"212"	"mmu-miR-145a-5p-145a"	45.5532850239231	-0.445481158678781	1.07616341407725	-0.413953078920412	0.678908470073238	0.986271477582791
"213"	"mmu-miR-145b-145b"	0	NA	NA	NA	NA	NA
"214"	"mmu-miR-146a-3p-146a"	0.354966070589372	2.74597824566962	4.97181754646348	0.552308732170365	0.580736848921262	0.986271477582791
"215"	"mmu-miR-146a-5p-146a"	323.08142426347	0.113849444818631	0.861643171318255	0.132130618112425	0.89488097846966	0.986271477582791
"216"	"mmu-miR-146b-3p-146b"	14.8816289792089	-1.07734321282292	1.46095420553769	-0.737424355081971	0.460864329054189	0.986271477582791
"217"	"mmu-miR-146b-5p-146b"	16788.3352768926	-0.773842916989902	0.788512624809613	-0.981395722328158	0.326397634809578	0.986271477582791
"218"	"mmu-miR-147-3p-147"	1.71382033311881	-1.97250420308476	3.79524312596885	-0.519730656934189	0.60325131632232	0.986271477582791
"219"	"mmu-miR-147-5p-147"	0	NA	NA	NA	NA	NA
"220"	"mmu-miR-148a-3p-148a"	19601030.7791545	1.77378496148254	0.78305573609021	2.26520907737555	0.0234998523688764	0.986271477582791
"221"	"mmu-miR-148a-5p-148a"	927.36716035651	-0.0806115779334448	0.800305650955399	-0.100725988673467	0.919767980311082	0.986271477582791
"222"	"mmu-miR-148b-3p-148b"	49864.5145548544	1.66876861556111	0.809307172697328	2.06197185921298	0.0392104152211568	0.986271477582791
"223"	"mmu-miR-148b-5p-148b"	9.4078988328847	-0.597162483140516	1.75094136308879	-0.341052245226005	0.733064250944551	0.986271477582791
"224"	"mmu-miR-149-3p-149"	0.111352557556879	0.168147964440418	4.96246735517905	0.0338839436928348	0.972969696913304	0.986271477582791
"225"	"mmu-miR-149-5p-149"	212.631849194591	-1.44614151217708	0.840789886426579	-1.71997967092978	0.0854361369428197	0.986271477582791
"226"	"mmu-miR-150-3p-150"	0.637698639053494	1.42758574319482	4.88771103453969	0.292076543213498	0.770228100906212	0.986271477582791
"227"	"mmu-miR-150-5p-150"	3.28858785203456	3.49197056179855	2.97853410029	1.17237890996734	0.241044962994117	0.986271477582791
"228"	"mmu-miR-151-3p-151"	43806.0612190119	-0.739930242876825	0.862541712320551	-0.857848649297369	0.390976042339909	0.986271477582791
"229"	"mmu-miR-151-5p-151"	26.8131751118805	-1.21069021438778	1.21758934037569	-0.994333782533135	0.320060394029791	0.986271477582791
"230"	"mmu-miR-152-3p-152"	2170.75538064653	0.462577909799584	0.810838059542492	0.570493582973386	0.568342973220862	0.986271477582791
